transaction_id,store_id,product_id,quantity,transaction_date
7634,24,5,2,2/14/2025
7635,13,22,3,8/3/2025
7636,24,98,4,2/26/2025
7637,15,25,1,9/28/2025
7638,12,32,2,6/23/2025
7639,1,41,2,3/5/2025
7640,18,80,1,2/22/2025
7641,16,75,2,8/3/2025
7642,15,19,2,11/10/2025
7643,2,51,3,5/15/2025
7644,4,73,1,11/12/2025
7645,11,76,3,3/26/2025
7646,5,85,3,1/8/2025
7647,11,2,4,11/12/2025
7648,9,100,1,2/7/2025
7649,16,19,4,1/18/2025
7650,22,99,4,12/8/2025
7651,15,67,4,3/7/2025
7652,15,69,2,7/18/2025
7653,2,55,4,3/15/2025
7654,23,61,3,3/15/2025
7655,9,66,1,3/26/2025
7656,23,33,3,12/14/2025
7657,1,84,2,7/27/2025
7658,19,29,4,12/14/2025
7659,11,83,4,5/1/2025
7660,22,43,3,11/27/2025
7661,21,47,4,6/13/2025
7662,13,4,4,2/2/2025
7663,17,79,3,11/26/2025
7664,23,73,3,1/29/2025
7665,11,53,3,5/31/2025
7666,21,52,3,6/29/2025
7667,22,20,2,4/29/2025
7668,17,1,3,5/27/2025
7669,3,23,3,12/1/2025
7670,2,67,3,10/25/2025
7671,24,13,2,12/1/2025
7672,19,95,1,10/20/2025
7673,17,95,3,6/5/2025
7674,19,89,3,7/23/2025
7675,21,94,3,4/7/2025
7676,15,76,1,3/26/2025
7677,16,55,1,9/20/2025
7678,20,1,4,11/18/2025
7679,2,98,3,4/19/2025
7680,25,37,2,8/3/2025
7681,1,48,1,2/18/2025
7682,20,50,2,7/15/2025
7683,16,76,2,4/8/2025
7684,23,36,1,6/29/2025
7685,21,39,4,5/5/2025
7686,6,45,4,4/22/2025
7687,8,35,2,9/21/2025
7688,16,61,2,9/20/2025
7689,11,76,4,7/2/2025
7690,18,34,3,11/21/2025
7691,20,42,3,11/16/2025
7692,24,84,3,12/27/2025
7693,15,45,3,12/17/2025
7694,23,6,3,9/13/2025
7695,8,8,1,9/27/2025
7696,16,2,3,6/3/2025
7697,5,78,3,11/27/2025
7698,22,25,1,8/16/2025
7699,17,43,2,10/20/2025
7700,9,16,2,8/11/2025
7701,4,89,3,12/23/2025
7702,5,76,4,5/4/2025
7703,3,32,1,9/27/2025
7704,7,71,2,9/7/2025
7705,24,37,4,6/6/2025
7706,22,16,2,2/2/2025
7707,5,74,4,1/8/2025
7708,7,63,4,3/12/2025
7709,24,83,2,8/22/2025
7710,10,91,1,2/28/2025
7711,9,2,3,6/11/2025
7712,17,74,4,7/22/2025
7713,10,89,1,5/18/2025
7714,15,20,2,7/8/2025
7715,5,92,2,5/16/2025
7716,16,31,4,3/24/2025
7717,22,55,3,9/7/2025
7718,3,25,1,4/10/2025
7719,2,12,2,11/20/2025
7720,20,76,1,12/10/2025
7721,11,88,2,8/24/2025
7722,23,4,3,10/13/2025
7723,18,33,2,5/14/2025
7724,17,71,1,10/19/2025
7725,3,89,4,8/14/2025
7726,15,36,3,1/14/2025
7727,19,90,3,4/26/2025
7728,8,48,1,4/30/2025
7729,22,81,1,6/2/2025
7730,4,86,2,1/24/2025
7731,19,81,3,8/11/2025
7732,5,7,1,8/6/2025
7733,9,10,3,5/18/2025
7734,2,77,3,8/13/2025
7735,23,72,4,5/3/2025
7736,21,90,4,3/27/2025
7737,19,25,1,10/10/2025
7738,11,87,4,10/26/2025
7739,20,33,3,9/3/2025
7740,7,46,3,4/24/2025
7741,18,26,3,8/25/2025
7742,19,49,1,7/28/2025
7743,11,24,3,8/16/2025
7744,8,35,1,1/25/2025
7745,11,29,3,12/13/2025
7746,6,14,3,10/10/2025
7747,25,97,1,8/13/2025
7748,23,92,4,3/8/2025
7749,24,19,1,8/26/2025
7750,16,72,4,4/10/2025
7751,10,44,4,9/21/2025
7752,11,88,2,7/8/2025
7753,3,95,3,12/12/2025
7754,13,98,3,5/17/2025
7755,10,69,1,10/9/2025
7756,22,30,4,10/2/2025
7757,7,54,4,1/5/2025
7758,2,15,3,2/6/2025
7759,4,90,4,1/27/2025
7760,23,95,4,11/10/2025
7761,16,67,4,4/13/2025
7762,19,38,4,8/21/2025
7763,10,1,4,6/16/2025
7764,4,59,4,6/4/2025
7765,8,12,2,10/15/2025
7766,17,80,3,10/10/2025
7767,24,6,3,11/1/2025
7768,14,70,3,8/2/2025
7769,18,92,3,4/1/2025
7770,4,70,1,1/26/2025
7771,11,49,3,11/15/2025
7772,11,82,4,6/13/2025
7773,14,86,4,1/29/2025
7774,16,56,2,10/27/2025
7775,11,53,2,12/18/2025
7776,10,12,3,7/12/2025
7777,24,65,3,7/7/2025
7778,1,64,3,9/28/2025
7779,10,76,2,3/14/2025
7780,21,46,2,4/10/2025
7781,17,74,4,3/8/2025
7782,6,52,2,11/27/2025
7783,10,93,1,7/15/2025
7784,17,15,2,9/7/2025
7785,12,28,2,9/5/2025
7786,12,56,3,6/19/2025
7787,19,64,3,8/26/2025
7788,15,78,4,9/25/2025
7789,25,13,2,5/30/2025
7790,9,57,3,9/23/2025
7791,3,46,4,10/17/2025
7792,10,100,4,3/8/2025
7793,16,62,2,1/17/2025
7794,3,81,3,3/27/2025
7795,8,3,3,2/11/2025
7796,25,100,1,3/17/2025
7797,13,10,1,2/4/2025
7798,1,23,3,4/15/2025
7799,3,99,2,3/24/2025
7800,17,28,2,10/10/2025
7801,23,46,4,1/20/2025
7802,24,65,1,12/15/2025
7803,15,1,4,5/11/2025
7804,16,85,2,10/24/2025
7805,3,16,4,11/18/2025
7806,17,3,2,1/5/2025
7807,21,40,2,10/29/2025
7808,23,99,2,1/3/2025
7809,22,11,2,6/19/2025
7810,14,82,3,5/14/2025
7811,1,27,2,9/18/2025
7812,6,54,2,9/9/2025
7813,9,4,1,4/1/2025
7814,1,59,2,10/29/2025
7815,1,55,3,5/17/2025
7816,22,73,1,10/28/2025
7817,22,90,3,1/25/2025
7818,23,91,3,5/20/2025
7819,22,19,1,12/13/2025
7820,19,31,3,6/12/2025
7821,20,63,3,12/17/2025
7822,20,54,3,2/6/2025
7823,17,69,4,4/22/2025
7824,18,6,1,5/17/2025
7825,6,31,4,3/13/2025
7826,10,81,3,6/4/2025
7827,14,99,2,3/4/2025
7828,8,27,3,4/14/2025
7829,1,92,1,7/11/2025
7830,19,40,4,10/26/2025
7831,24,87,2,9/27/2025
7832,9,23,1,1/27/2025
7833,16,2,4,7/16/2025
7834,17,65,2,2/18/2025
7835,25,7,1,9/5/2025
7836,4,88,2,12/17/2025
7837,12,87,1,3/12/2025
7838,3,47,3,3/1/2025
7839,24,84,2,5/1/2025
7840,9,24,1,7/8/2025
7841,20,87,4,3/28/2025
7842,7,18,1,4/20/2025
7843,17,62,1,6/30/2025
7844,6,83,1,2/16/2025
7845,19,21,4,2/18/2025
7846,9,88,1,8/10/2025
7847,16,66,1,4/8/2025
7848,7,77,3,1/17/2025
7849,7,9,2,9/26/2025
7850,16,31,2,6/4/2025
7851,19,8,2,8/31/2025
7852,25,23,4,3/24/2025
7853,16,43,3,11/18/2025
7854,14,54,4,8/16/2025
7855,22,5,1,9/2/2025
7856,5,96,2,9/20/2025
7857,3,61,1,3/18/2025
7858,7,4,2,9/25/2025
7859,1,8,3,3/12/2025
7860,24,69,2,10/28/2025
7861,13,61,3,6/12/2025
7862,7,50,2,8/8/2025
7863,25,27,4,5/15/2025
7864,21,29,1,5/1/2025
7865,20,78,2,8/22/2025
7866,13,8,4,11/14/2025
7867,13,34,1,4/18/2025
7868,7,85,2,3/13/2025
7869,18,22,4,8/30/2025
7870,16,66,1,3/16/2025
7871,23,87,3,5/15/2025
7872,10,36,3,4/22/2025
7873,12,25,1,4/25/2025
7874,24,33,4,4/15/2025
7875,25,32,3,3/25/2025
7876,18,79,2,3/26/2025
7877,9,9,1,8/4/2025
7878,17,50,1,7/16/2025
7879,20,82,2,10/28/2025
7880,14,66,3,2/26/2025
7881,19,45,4,1/2/2025
7882,2,94,1,11/16/2025
7883,15,100,1,5/19/2025
7884,16,82,2,9/19/2025
7885,18,40,4,11/28/2025
7886,14,95,2,5/25/2025
7887,3,76,3,10/28/2025
7888,2,15,4,10/13/2025
7889,9,35,1,1/1/2025
7890,17,5,3,2/21/2025
7891,16,9,3,4/7/2025
7892,23,84,1,8/7/2025
7893,9,20,3,2/11/2025
7894,18,70,1,12/28/2025
7895,20,55,3,11/26/2025
7896,16,32,4,2/23/2025
7897,15,52,2,2/14/2025
7898,16,70,2,5/19/2025
7899,7,24,4,11/7/2025
7900,13,67,2,2/3/2025
7901,8,10,2,10/25/2025
7902,6,69,4,10/30/2025
7903,13,73,1,10/24/2025
7904,12,29,1,8/26/2025
7905,13,86,1,2/27/2025
7906,20,72,2,10/17/2025
7907,3,7,2,1/21/2025
7908,23,61,4,8/17/2025
7909,14,67,4,11/27/2025
7910,10,20,3,1/5/2025
7911,23,88,4,3/16/2025
7912,25,53,1,3/22/2025
7913,2,99,2,10/25/2025
7914,10,2,1,4/23/2025
7915,17,83,3,2/21/2025
7916,4,68,2,10/17/2025
7917,12,40,3,3/22/2025
7918,14,67,2,2/20/2025
7919,22,59,4,4/8/2025
7920,4,87,1,11/1/2025
7921,9,43,2,12/30/2025
7922,4,3,2,2/17/2025
7923,10,58,4,12/1/2025
7924,4,33,1,2/8/2025
7925,24,43,3,1/21/2025
7926,5,56,4,3/28/2025
7927,6,85,2,6/18/2025
7928,9,19,2,9/9/2025
7929,12,98,2,1/5/2025
7930,2,91,2,12/24/2025
7931,13,63,4,7/27/2025
7932,16,11,3,3/20/2025
7933,6,58,3,6/5/2025
7934,23,49,1,2/16/2025
7935,16,33,3,4/6/2025
7936,12,70,4,4/7/2025
7937,2,7,4,7/27/2025
7938,2,45,4,12/29/2025
7939,9,7,1,4/26/2025
7940,14,22,1,9/28/2025
7941,3,42,4,7/5/2025
7942,14,54,3,11/14/2025
7943,3,65,3,5/8/2025
7944,4,52,2,11/25/2025
7945,18,63,2,12/6/2025
7946,18,78,4,10/26/2025
7947,15,90,3,11/26/2025
7948,4,72,1,12/31/2025
7949,23,85,1,2/4/2025
7950,4,59,1,5/25/2025
7951,16,71,2,2/27/2025
7952,18,36,4,3/17/2025
7953,7,55,4,6/11/2025
7954,4,57,1,3/13/2025
7955,25,12,1,12/27/2025
7956,12,36,2,9/3/2025
7957,4,93,1,11/21/2025
7958,9,76,4,3/2/2025
7959,14,72,1,3/3/2025
7960,8,34,4,3/13/2025
7961,21,7,1,10/29/2025
7962,7,85,4,2/19/2025
7963,25,95,3,2/8/2025
7964,21,23,4,3/16/2025
7965,19,47,4,3/24/2025
7966,22,6,3,8/21/2025
7967,16,98,4,2/22/2025
7968,9,79,4,10/3/2025
7969,2,81,2,7/24/2025
7970,3,5,1,3/22/2025
7971,16,57,2,1/30/2025
7972,1,58,3,11/30/2025
7973,6,43,2,2/12/2025
7974,21,89,3,11/6/2025
7975,20,80,3,4/15/2025
7976,22,11,2,9/13/2025
7977,20,5,3,10/13/2025
7978,3,92,1,6/2/2025
7979,14,77,2,11/5/2025
7980,22,94,4,4/17/2025
7981,22,94,4,6/23/2025
7982,14,92,4,9/25/2025
7983,10,12,4,9/6/2025
7984,14,80,1,10/1/2025
7985,21,24,3,6/28/2025
7986,18,71,1,1/31/2025
7987,20,68,2,4/18/2025
7988,12,63,2,1/13/2025
7989,14,54,2,3/8/2025
7990,4,54,2,6/16/2025
7991,18,55,2,11/25/2025
7992,10,16,3,10/7/2025
7993,2,88,1,1/31/2025
7994,9,6,1,9/13/2025
7995,8,92,4,5/24/2025
7996,3,77,4,4/9/2025
7997,13,43,2,10/17/2025
7998,17,24,3,10/4/2025
7999,10,38,1,9/24/2025
8000,15,75,4,2/25/2025
8001,17,9,3,10/13/2025
8002,10,16,1,2/19/2025
8003,2,9,4,10/3/2025
8004,2,94,2,5/10/2025
8005,10,42,4,2/11/2025
8006,1,49,3,5/4/2025
8007,22,65,4,2/2/2025
8008,23,91,2,12/24/2025
8009,5,5,3,8/18/2025
8010,11,6,1,8/27/2025
8011,15,76,3,8/3/2025
8012,5,85,3,3/13/2025
8013,3,82,4,9/12/2025
8014,10,98,2,7/16/2025
8015,25,17,4,6/21/2025
8016,13,59,1,12/31/2025
8017,23,36,3,10/2/2025
8018,3,2,2,6/22/2025
8019,14,44,4,6/24/2025
8020,16,1,2,7/4/2025
8021,19,83,2,9/3/2025
8022,15,37,2,12/22/2025
8023,8,47,3,7/31/2025
8024,14,4,3,2/25/2025
8025,3,25,1,3/2/2025
8026,1,47,4,10/25/2025
8027,6,54,4,2/26/2025
8028,17,36,4,5/7/2025
8029,13,54,4,7/19/2025
8030,7,91,3,9/18/2025
8031,23,22,2,1/25/2025
8032,1,15,2,2/23/2025
8033,23,55,1,4/14/2025
8034,3,64,4,10/18/2025
8035,11,62,3,5/5/2025
8036,1,43,4,1/8/2025
8037,15,12,3,10/25/2025
8038,13,49,4,2/25/2025
8039,15,49,3,5/31/2025
8040,7,5,2,12/15/2025
8041,11,44,2,12/14/2025
8042,18,27,4,5/15/2025
8043,4,94,1,12/3/2025
8044,24,63,3,2/19/2025
8045,24,67,3,3/2/2025
8046,14,50,1,8/12/2025
8047,3,96,2,3/31/2025
8048,12,98,3,1/15/2025
8049,19,25,4,1/24/2025
8050,1,98,2,4/25/2025
8051,2,42,1,12/9/2025
8052,10,89,2,12/6/2025
8053,20,56,1,2/17/2025
8054,19,80,3,12/19/2025
8055,5,82,1,12/19/2025
8056,1,57,3,12/14/2025
8057,6,67,3,6/27/2025
8058,19,23,1,7/22/2025
8059,11,7,3,10/18/2025
8060,17,58,4,8/5/2025
8061,1,67,1,11/10/2025
8062,3,75,2,1/2/2025
8063,18,17,2,11/19/2025
8064,6,29,2,10/4/2025
8065,12,56,3,3/30/2025
8066,25,89,3,8/30/2025
8067,5,98,1,5/21/2025
8068,20,95,3,12/1/2025
8069,13,37,3,11/16/2025
8070,20,3,3,8/23/2025
8071,25,73,3,8/8/2025
8072,5,68,4,12/19/2025
8073,13,98,4,3/26/2025
8074,19,39,4,2/12/2025
8075,25,7,1,5/31/2025
8076,15,79,3,7/17/2025
8077,7,77,2,5/20/2025
8078,2,33,4,8/21/2025
8079,22,46,2,10/3/2025
8080,18,77,1,9/16/2025
8081,25,43,3,12/10/2025
8082,15,7,1,2/26/2025
8083,4,23,4,11/22/2025
8084,18,90,4,10/4/2025
8085,23,30,1,12/10/2025
8086,6,40,1,6/21/2025
8087,23,57,3,5/29/2025
8088,12,75,1,11/6/2025
8089,15,65,3,5/18/2025
8090,20,37,1,10/6/2025
8091,7,41,4,7/7/2025
8092,14,53,2,4/1/2025
8093,12,20,2,1/31/2025
8094,13,67,2,8/20/2025
8095,14,19,1,7/1/2025
8096,22,28,3,12/15/2025
8097,4,85,4,10/25/2025
8098,7,55,3,1/10/2025
8099,24,80,1,5/18/2025
8100,22,17,2,9/12/2025
8101,17,18,2,4/1/2025
8102,11,30,3,11/8/2025
8103,10,92,1,5/19/2025
8104,5,77,3,6/30/2025
8105,18,71,4,7/10/2025
8106,14,36,3,11/18/2025
8107,13,70,2,2/11/2025
8108,25,94,3,12/6/2025
8109,6,85,2,2/26/2025
8110,2,2,1,5/15/2025
8111,14,9,3,2/20/2025
8112,9,27,1,8/15/2025
8113,5,15,4,9/24/2025
8114,18,46,2,1/17/2025
8115,3,67,1,7/21/2025
8116,10,37,1,9/22/2025
8117,19,74,4,5/21/2025
8118,12,71,3,11/5/2025
8119,12,51,1,5/5/2025
8120,1,82,4,4/5/2025
8121,25,100,3,4/26/2025
8122,3,28,4,1/28/2025
8123,8,22,2,1/16/2025
8124,21,57,1,4/3/2025
8125,21,98,4,10/10/2025
8126,7,52,1,3/11/2025
8127,21,45,4,5/7/2025
8128,19,40,3,4/20/2025
8129,10,11,2,8/31/2025
8130,14,15,1,5/1/2025
8131,9,30,3,10/17/2025
8132,24,3,1,3/3/2025
8133,1,82,3,1/27/2025
8134,22,53,4,9/6/2025
8135,21,91,2,7/15/2025
8136,15,39,2,2/13/2025
8137,3,69,2,10/4/2025
8138,2,92,1,2/24/2025
8139,13,18,3,3/23/2025
8140,21,26,2,6/15/2025
8141,2,36,4,1/29/2025
8142,22,21,4,2/8/2025
8143,21,93,1,1/21/2025
8144,5,99,1,9/17/2025
8145,25,87,2,5/17/2025
8146,4,88,3,11/22/2025
8147,22,33,2,1/18/2025
8148,20,8,2,9/20/2025
8149,25,11,3,8/6/2025
8150,2,47,3,6/15/2025
8151,9,78,4,4/21/2025
8152,6,22,1,11/28/2025
8153,7,35,2,7/30/2025
8154,17,77,1,8/14/2025
8155,20,1,3,8/7/2025
8156,15,97,4,5/17/2025
8157,5,59,1,6/29/2025
8158,5,53,1,10/26/2025
8159,20,1,4,2/7/2025
8160,8,36,4,3/8/2025
8161,4,63,2,2/7/2025
8162,2,91,1,8/30/2025
8163,14,83,3,7/23/2025
8164,18,9,1,12/25/2025
8165,17,87,4,6/20/2025
8166,1,59,2,1/7/2025
8167,22,6,3,6/7/2025
8168,1,70,1,12/12/2025
8169,17,50,4,10/4/2025
8170,20,54,2,9/6/2025
8171,12,22,4,6/6/2025
8172,22,26,2,2/7/2025
8173,12,11,2,3/1/2025
8174,14,36,4,2/28/2025
8175,15,87,1,4/23/2025
8176,6,22,3,1/16/2025
8177,25,21,4,4/24/2025
8178,7,61,1,4/14/2025
8179,15,88,2,12/14/2025
8180,5,19,4,5/13/2025
8181,22,2,4,3/3/2025
8182,5,21,1,1/26/2025
8183,7,76,1,4/21/2025
8184,15,68,4,5/31/2025
8185,2,61,4,10/9/2025
8186,14,74,4,10/23/2025
8187,17,50,2,3/31/2025
8188,17,44,1,3/5/2025
8189,8,32,3,6/12/2025
8190,20,39,3,9/11/2025
8191,21,9,2,10/3/2025
8192,13,41,4,2/25/2025
8193,22,25,3,2/26/2025
8194,24,39,2,3/9/2025
8195,19,65,1,4/24/2025
8196,18,88,2,8/22/2025
8197,6,71,4,8/23/2025
8198,11,53,1,10/2/2025
8199,20,65,1,3/29/2025
8200,12,84,1,9/25/2025
8201,3,57,4,10/29/2025
8202,9,88,2,9/21/2025
8203,24,95,2,5/4/2025
8204,11,2,4,10/19/2025
8205,25,94,4,12/15/2025
8206,14,63,3,5/5/2025
8207,7,67,1,1/22/2025
8208,15,25,4,1/17/2025
8209,3,48,4,9/27/2025
8210,3,51,4,9/17/2025
8211,3,74,2,11/14/2025
8212,18,30,3,10/14/2025
8213,13,14,3,8/25/2025
8214,16,36,2,8/27/2025
8215,19,97,1,1/5/2025
8216,11,2,4,12/29/2025
8217,4,24,1,3/3/2025
8218,14,93,3,6/14/2025
8219,6,85,4,1/9/2025
8220,21,28,3,3/18/2025
8221,20,38,3,8/22/2025
8222,1,61,1,7/31/2025
8223,7,70,4,10/3/2025
8224,18,42,3,6/21/2025
8225,1,12,4,9/1/2025
8226,9,90,3,4/16/2025
8227,9,78,1,11/22/2025
8228,6,90,3,12/27/2025
8229,17,92,3,4/10/2025
8230,10,70,1,1/1/2025
8231,5,69,3,3/23/2025
8232,11,81,2,6/15/2025
8233,9,84,1,3/27/2025
8234,13,56,2,4/6/2025
8235,14,63,4,5/9/2025
8236,9,93,3,11/6/2025
8237,4,54,4,12/30/2025
8238,19,36,4,11/17/2025
8239,18,64,3,5/29/2025
8240,3,4,3,5/9/2025
8241,20,28,1,9/13/2025
8242,11,98,4,9/6/2025
8243,3,100,1,11/13/2025
8244,22,42,3,3/4/2025
8245,1,28,1,8/19/2025
8246,3,89,2,7/21/2025
8247,10,40,3,7/8/2025
8248,3,53,2,3/1/2025
8249,19,10,4,12/22/2025
8250,25,46,3,8/28/2025
8251,8,63,4,2/5/2025
8252,14,52,1,10/20/2025
8253,11,57,2,4/4/2025
8254,9,20,2,3/9/2025
8255,9,48,2,3/30/2025
8256,20,13,4,10/26/2025
8257,22,50,3,5/28/2025
8258,4,80,4,4/16/2025
8259,6,99,4,6/16/2025
8260,4,84,4,6/17/2025
8261,7,21,4,1/10/2025
8262,20,62,2,9/20/2025
8263,24,53,2,1/9/2025
8264,5,68,1,7/12/2025
8265,6,44,1,10/4/2025
8266,20,79,1,10/29/2025
8267,15,71,1,7/25/2025
8268,16,100,4,11/1/2025
8269,6,50,4,5/2/2025
8270,6,17,3,2/7/2025
8271,1,60,3,1/18/2025
8272,25,85,3,1/24/2025
8273,12,35,3,10/24/2025
8274,3,93,4,3/8/2025
8275,14,5,2,7/2/2025
8276,1,24,4,5/23/2025
8277,9,92,1,1/27/2025
8278,19,30,1,1/11/2025
8279,25,58,1,4/12/2025
8280,22,89,4,9/14/2025
8281,10,30,1,8/30/2025
8282,23,73,3,7/18/2025
8283,10,49,2,7/2/2025
8284,23,19,3,11/4/2025
8285,15,61,3,4/5/2025
8286,17,28,3,10/19/2025
8287,10,24,4,7/29/2025
8288,9,14,3,11/7/2025
8289,4,35,3,12/3/2025
8290,3,100,1,10/27/2025
8291,11,9,1,1/10/2025
8292,18,26,2,5/25/2025
8293,15,73,4,5/18/2025
8294,5,67,4,12/27/2025
8295,6,16,1,4/20/2025
8296,19,28,1,12/10/2025
8297,22,89,3,1/19/2025
8298,8,5,4,8/16/2025
8299,2,44,4,1/22/2025
8300,17,9,2,12/11/2025
8301,20,76,1,3/4/2025
8302,13,19,2,11/22/2025
8303,12,32,3,3/8/2025
8304,19,13,1,6/3/2025
8305,12,5,2,7/3/2025
8306,1,33,4,1/18/2025
8307,3,40,4,4/15/2025
8308,8,27,3,12/24/2025
8309,11,62,1,7/1/2025
8310,12,28,4,9/24/2025
8311,9,24,2,8/1/2025
8312,17,3,4,2/27/2025
8313,10,39,2,6/20/2025
8314,9,20,2,4/19/2025
8315,14,98,4,3/7/2025
8316,19,61,4,2/4/2025
8317,19,99,2,6/12/2025
8318,25,76,4,1/26/2025
8319,7,91,2,12/20/2025
8320,5,72,2,4/8/2025
8321,19,100,3,8/10/2025
8322,16,72,3,5/28/2025
8323,14,52,2,6/14/2025
8324,1,91,4,7/10/2025
8325,8,39,2,7/10/2025
8326,24,68,1,7/4/2025
8327,6,78,2,3/19/2025
8328,6,54,3,9/20/2025
8329,17,27,3,5/24/2025
8330,1,75,1,5/10/2025
8331,21,24,2,6/22/2025
8332,25,41,3,1/12/2025
8333,8,7,1,5/13/2025
8334,16,6,3,1/5/2025
8335,19,90,3,6/24/2025
8336,23,75,1,8/31/2025
8337,14,36,2,6/21/2025
8338,21,94,4,8/12/2025
8339,24,46,2,5/18/2025
8340,14,72,3,8/10/2025
8341,25,76,1,3/11/2025
8342,7,81,4,2/28/2025
8343,1,16,2,2/5/2025
8344,6,51,3,8/8/2025
8345,11,8,4,3/10/2025
8346,16,46,4,5/24/2025
8347,4,34,2,2/8/2025
8348,18,70,3,3/2/2025
8349,14,12,3,2/23/2025
8350,14,9,3,8/15/2025
8351,18,33,2,6/16/2025
8352,9,95,3,1/16/2025
8353,24,74,1,3/9/2025
8354,25,19,2,7/14/2025
8355,11,52,3,11/19/2025
8356,1,87,3,7/13/2025
8357,24,33,2,1/23/2025
8358,20,43,3,10/20/2025
8359,22,74,4,1/21/2025
8360,11,56,2,6/25/2025
8361,13,40,2,1/19/2025
8362,24,55,1,4/23/2025
8363,21,36,1,2/21/2025
8364,4,60,4,9/20/2025
8365,1,87,1,5/3/2025
8366,2,80,1,3/26/2025
8367,7,73,4,3/14/2025
8368,13,85,3,8/10/2025
8369,2,3,4,2/17/2025
8370,15,6,2,5/24/2025
8371,17,19,1,12/25/2025
8372,3,66,2,11/6/2025
8373,15,51,1,2/2/2025
8374,3,40,4,11/19/2025
8375,19,30,1,10/18/2025
8376,22,100,2,7/20/2025
8377,16,31,1,3/25/2025
8378,13,26,2,7/20/2025
8379,9,22,2,3/8/2025
8380,12,29,3,2/13/2025
8381,22,62,3,8/29/2025
8382,18,87,2,2/22/2025
8383,21,76,3,2/2/2025
8384,8,14,3,1/29/2025
8385,3,25,1,4/1/2025
8386,18,76,1,5/10/2025
8387,22,58,1,10/10/2025
8388,15,4,2,10/15/2025
8389,10,77,2,1/23/2025
8390,15,33,1,3/15/2025
8391,1,22,1,6/17/2025
8392,17,80,3,10/25/2025
8393,16,97,4,9/27/2025
8394,22,12,3,11/11/2025
8395,21,32,2,11/16/2025
8396,5,6,1,7/20/2025
8397,10,36,1,10/5/2025
8398,7,50,4,10/24/2025
8399,8,79,1,4/12/2025
8400,9,83,1,3/10/2025
8401,4,28,2,11/3/2025
8402,15,5,4,9/2/2025
8403,4,13,2,1/11/2025
8404,21,98,4,12/6/2025
8405,25,67,4,2/5/2025
8406,2,100,1,12/19/2025
8407,5,39,2,5/14/2025
8408,14,1,4,9/15/2025
8409,5,80,4,10/12/2025
8410,17,2,3,8/2/2025
8411,1,28,1,3/4/2025
8412,9,49,2,7/5/2025
8413,17,73,1,6/27/2025
8414,25,39,1,3/28/2025
8415,8,70,3,3/6/2025
8416,18,63,2,1/17/2025
8417,18,3,2,11/24/2025
8418,3,37,1,7/17/2025
8419,12,30,1,7/19/2025
8420,15,67,4,1/31/2025
8421,7,28,4,8/7/2025
8422,23,60,2,4/9/2025
8423,20,82,1,4/17/2025
8424,20,89,3,7/15/2025
8425,3,88,3,2/9/2025
8426,24,43,1,8/12/2025
8427,18,58,4,7/31/2025
8428,2,35,3,3/4/2025
8429,3,98,3,3/25/2025
8430,8,62,3,2/10/2025
8431,10,100,3,2/13/2025
8432,14,73,1,6/18/2025
8433,21,29,2,1/5/2025
8434,8,18,1,2/22/2025
8435,25,20,3,9/14/2025
8436,14,92,1,5/9/2025
8437,7,12,1,6/30/2025
8438,1,4,4,2/12/2025
8439,12,23,1,10/29/2025
8440,4,1,2,9/5/2025
8441,20,52,3,5/11/2025
8442,12,3,4,2/9/2025
8443,20,35,4,3/22/2025
8444,13,95,3,10/16/2025
8445,21,49,4,6/26/2025
8446,15,29,2,11/5/2025
8447,8,32,1,5/20/2025
8448,16,99,3,2/21/2025
8449,23,57,4,4/11/2025
8450,12,9,4,10/29/2025
8451,10,55,3,10/5/2025
8452,17,62,4,1/25/2025
8453,6,24,1,11/15/2025
8454,20,27,4,5/16/2025
8455,24,70,3,11/2/2025
8456,7,45,3,4/27/2025
8457,13,16,3,9/25/2025
8458,3,99,4,9/21/2025
8459,2,41,3,6/15/2025
8460,17,94,2,2/28/2025
8461,7,29,1,11/8/2025
8462,20,23,4,11/18/2025
8463,8,67,3,7/21/2025
8464,25,90,2,5/24/2025
8465,14,32,2,1/10/2025
8466,4,71,2,2/12/2025
8467,2,84,3,5/24/2025
8468,2,14,3,5/6/2025
8469,5,38,3,10/27/2025
8470,6,2,1,6/13/2025
8471,23,3,1,2/18/2025
8472,14,82,3,1/14/2025
8473,16,80,1,11/2/2025
8474,17,14,2,2/19/2025
8475,1,30,2,12/8/2025
8476,12,8,2,12/8/2025
8477,10,76,1,7/8/2025
8478,1,78,1,1/4/2025
8479,10,15,3,2/20/2025
8480,7,1,1,4/6/2025
8481,19,53,1,9/16/2025
8482,3,12,1,4/16/2025
8483,9,47,3,3/20/2025
8484,8,29,1,3/28/2025
8485,8,72,3,8/16/2025
8486,22,56,4,12/27/2025
8487,13,2,4,11/25/2025
8488,4,73,1,7/3/2025
8489,16,16,4,11/12/2025
8490,8,16,3,4/22/2025
8491,12,14,3,4/8/2025
8492,14,71,3,9/19/2025
8493,9,62,4,2/19/2025
8494,6,100,2,2/26/2025
8495,12,31,2,9/25/2025
8496,19,71,1,12/7/2025
8497,18,71,3,1/14/2025
8498,24,38,2,12/12/2025
8499,1,59,4,10/29/2025
8500,14,79,4,6/17/2025
8501,13,71,1,5/15/2025
8502,24,45,1,1/15/2025
8503,24,62,3,9/6/2025
8504,4,17,4,7/15/2025
8505,12,73,1,6/12/2025
8506,4,22,2,9/5/2025
